date,close
2025-01-31,3248.25
2025-02-01,3296.39
2025-02-02,3125.04
2025-02-03,2862.70
2025-02-04,2877.81
2025-02-05,2740.38
2025-02-06,2790.55
2025-02-07,2686.66
2025-02-08,2623.45
2025-02-09,2635.60
2025-02-10,2632.54
2025-02-11,2660.30
2025-02-12,2603.03
2025-02-13,2736.27
2025-02-14,2675.71
2025-02-15,2724.67
2025-02-16,2692.82
2025-02-17,2659.90
2025-02-18,2741.91
2025-02-19,2669.49
2025-02-20,2714.80
2025-02-21,2741.59
2025-02-22,2658.35
2025-02-23,2764.36
2025-02-24,2827.18
2025-02-25,2503.10
2025-02-26,2495.32
2025-02-27,2325.85
2025-02-28,2305.32
2025-03-01,2235.20
2025-03-02,2212.82
2025-03-03,2517.34
2025-03-04,2148.20
2025-03-05,2171.50
2025-03-06,2241.38
2025-03-07,2202.32
2025-03-08,2140.75
2025-03-09,2200.00
2025-03-10,2017.27
2025-03-11,1879.12
2025-03-12,1921.31
2025-03-13,1910.66
2025-03-14,1862.79
2025-03-15,1910.67
2025-03-16,1939.79
2025-03-17,1887.76
2025-03-18,1929.18
2025-03-19,1932.80
2025-03-20,2060.73
2025-03-21,1980.83
2025-03-22,1964.53
2025-03-23,1979.54
2025-03-24,2001.05
2025-03-25,2077.74
2025-03-26,2068.60
2025-03-27,2009.88
2025-03-28,2003.30
2025-03-29,1896.92
2025-03-30,1829.27
2025-03-31,1805.34
2025-04-01,1824.21
2025-04-02,1907.17
2025-04-03,1795.76
2025-04-04,1818.28
2025-04-05,1814.48
2025-04-06,1809.94
2025-04-07,1574.63
2025-04-08,1555.91
2025-04-09,1471.36
2025-04-10,1662.53
2025-04-11,1523.93
2025-04-12,1568.13
2025-04-13,1645.86
2025-04-14,1595.42
2025-04-15,1621.54
2025-04-16,1587.82
2025-04-17,1577.71
2025-04-18,1583.48
2025-04-19,1589.15
2025-04-20,1615.05
2025-04-21,1585.46
2025-04-22,1577.45
2025-04-23,1759.71
2025-04-24,1793.97
2025-04-25,1769.39
2025-04-26,1788.80
2025-04-27,1821.27
2025-04-28,1793.69
2025-04-29,1799.50
2025-04-30,1796.97
2025-05-01,1794.05
2025-05-02,1838.85
2025-05-03,1841.43
2025-05-04,1834.50
2025-05-05,1808.16
2025-05-06,1820.00
2025-05-07,1816.17
2025-05-08,1810.32
2025-05-09,2197.56
2025-05-10,2341.41
2025-05-11,2583.68
2025-05-12,2507.47
2025-05-13,2492.43
2025-05-14,2676.64
2025-05-15,2603.72
2025-05-16,2542.30
2025-05-17,2544.39
2025-05-18,2475.05
2025-05-19,2465.34
2025-05-20,2526.99
2025-05-21,2524.27
2025-05-22,2558.95
2025-05-23,2657.17
2025-05-24,2519.81
2025-05-25,2529.44
2025-05-26,2546.62
2025-05-27,2562.17
2025-05-28,2662.09
2025-05-29,2676.27
2025-05-30,2633.14
2025-05-31,2524.48
2025-06-01,2532.36
2025-06-02,2538.33
2025-06-03,2609.74
2025-06-04,2595.47
2025-06-05,2610.34
2025-06-06,2421.60
2025-06-07,2481.40
2025-06-08,2526.29
2025-06-09,2508.78
2025-06-10,2685.00
2025-06-11,2808.50
2025-06-12,2776.14
2025-06-13,2653.16
2025-06-14,2577.05
2025-06-15,2534.07
2025-06-16,2547.85
2025-06-17,2561.33
2025-06-18,2514.99
2025-06-19,2521.33
2025-06-20,2522.18
2025-06-21,2405.70
2025-06-22,2270.58
2025-06-23,2227.43
2025-06-24,2423.90
2025-06-25,2446.54
2025-06-26,2417.23
2025-06-27,2415.03
2025-06-28,2423.03
2025-06-29,2437.13
2025-06-30,2502.67
2025-07-01,2488.19
2025-07-02,2405.10
2025-07-03,2574.07
2025-07-04,2590.13
2025-07-05,2509.24
2025-07-06,2517.38
2025-07-07,2571.36
2025-07-08,2543.63
2025-07-09,2615.78
2025-07-10,2772.58
2025-07-11,2948.45
2025-07-12,2968.91
